Retailer,Category,Sub-Category,Domain,URL,Colors,Size,Product Hierarchy,Brand Name,Product Name,SKU,UPC,ID,Walmart Item #,Regular Price,Promo Price,Prime Price,Promo Tag,Each Price,Product Description,Product Details,Product Specification,Images,# of Images,Marketplace/3rd party seller,Nutrition Information,Lifestyle/Dietary Need,Delivery,Total Product Star Rating,Total # of Ratings,Total Recommendation Percentage,Total Number of Q&A
Walmart Canada,Drinks,Soft Drinks/Sodas,walmart.ca,https://www.walmart.ca/en/ip/coca-cola-710ml-bottles-6-pack/6000099195493,,6 x 710 mL,Walmart.ca > Household Supplies & Pantry > Drinks > Soft Drinks > Cola,Coca-Cola,"Coca-Cola 710mL Bottles, 6 Pack",SKU:10218263,UPC:6700010402,ID:6000099195493,Walmart Item #:9290697,$3.97,,,,$0.09/100ML,"Soda. Pop. Soft drink. Sparkling beverage. Carbonated drink.

Whatever you call it, nothing compares to the refreshing, crisp taste of Coca-Cola, the delicious soda you know and love. Enjoy with friends, on the go or with a meal. Whatever the occasion, wherever you are, Coca-Cola makes life’s special moments a little bit better.

Since 1886, its great taste has stood the test of time. Something so delicious, so unique and so familiar, it’s what makes you think “Coca-Cola” whenever you hear “soft drink.” Between that perfect taste and refreshing fizz, it’s sure to give you that “ahhh” moment whenever you want it. 

Looking for something zero sugar? Then look no further than Coca-Cola Zero Sugar. Whatever you’re looking for in a soda, there’s a Coca-Cola to satisfy your taste buds.
 
Every sip, every “ahhh,” every smile—find that feeling with Coca-Cola. Best enjoyed ice-cold for maximum refreshment. Grab a Coca-Cola, take a sip and find your “ahhh” moment.

Enjoy Coca-Cola","6 bottles of Coca-Cola — the refreshing, crisp taste you know and love
Great taste since 1886
34 mg caffeine in each 355 mL serving
710 mL in each bottle
This carbonated beverage is best enjoyed ice-cold for maximum refreshment","[{""Flavour"":""Cola""},{""Singleserve"":""No""},{""Storage Type"":""Refrigerate""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""No egg,No fish,No milk,No mustard,No sesame,No shellfish,No soy,No sulfite,No wheat,No lactose,Kosher,Vegan-friendly,Vegetarian-friendly""}]",https://i5.walmartimages.ca/images/Enlarge/004/910/6000204004910.jpg | https://i5.walmartimages.ca/images/Enlarge/004/912/6000204004912.jpg | https://i5.walmartimages.ca/images/Enlarge/004/914/6000204004914.jpg | https://i5.walmartimages.ca/images/Enlarge/004/916/6000204004916.jpg | https://i5.walmartimages.ca/images/Enlarge/004/917/6000204004917.jpg | https://i5.walmartimages.ca/images/Enlarge/004/918/6000204004918.jpg | https://i5.walmartimages.ca/images/Enlarge/004/920/6000204004920.jpg | https://i5.walmartimages.ca/images/Enlarge/004/923/6000204004923.jpg | https://i5.walmartimages.ca/images/Enlarge/22_/nft/67000104022_NFT.jpg | https://i5.walmartimages.ca/images/Enlarge/22_/nft/67000104022_NFT.jpg,10,Sold by Walmart,"CARBONATED WATER, SUGAR/GLUCOSE-FRUCTOSE, CARAMEL COLOUR, PHOSPHORIC ACID, NATURAL FLAVOUR, CAFFEINE.","No egg,No fish,No milk,No mustard,No sesame,No shellfish,No soy,No sulfite,No wheat,No lactose,Kosher,Vegan-friendly,Vegetarian-friendly",Add to Cart; Find in Store,0,,,1
Walmart Canada,Frozen,Meatless Alternatives,walmart.ca,https://www.walmart.ca/en/ip/janes-pub-style-breaded-chicken-cutlette-nuggets/6000199790149,,700g,"Walmart.ca > Grocery > Frozen Food > Frozen Meat, Seafood & Alternatives > Frozen Chicken & Turkey",Janes,Janes Pub Style Breaded Chicken Cutlette Nuggets,SKU:6000199790150,UPC:6929912690,ID:6000199790149,Walmart Item #:31670680,$8.97,,,,$1.28/100GR,"Feel good about serving your kids their favourite food - Janes Pub Style Chicken Nuggets. You'll love them because they're made with white meat, contain no preservatives, artificial flavours or colours  - kids will love them because they're deliciously dunkable! (Okay, maybe you'll love them for that reason too).  Janes Pub Style Chicken Nuggets are delicious on their own or great for dipping.  A sure fire hit with all the kids - the hardest decision might be deciding on which sauce to dunk them in.  Janes Pub Style Chicken Nuggets are perfect for sharing with friends and family.","• Made with White Meat
• No Preservatives
• No artificial flavours or colours
• Zero Trans Fat
• Low in Saturated Fat
• Fully Cooked","[{""Product Type"":""Other""},{""Cut"":""Nuggets & Bites""},{""Singleserve"":""No""},{""Storage Type"":""Frozen""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""N\/A""}]",https://i5.walmartimages.ca/images/Enlarge/512/728/6000200512728.jpg | https://i5.walmartimages.ca/images/Enlarge/841/807/6000200841807.jpg | https://i5.walmartimages.ca/images/Enlarge/841/811/6000200841811.jpg | https://i5.walmartimages.ca/images/Enlarge/841/831/6000200841831.jpg | https://i5.walmartimages.ca/images/Enlarge/564/830/6000203564830.jpg,5,Sold by Walmart,"Chicken Breast, Water, Toasted wheat crumbs, Canola oil, Whole grain wheat flour, Wheat flour, Modified corn starch, Soy protein isolate, Rice starch, Salt, Pea fibre, Sugar, Baking powder, Spices, Spice extracts, Natural flavour. May contain Egg.",N/A,Add to Cart; Find in Store,3,5,,
Walmart Canada,Drinks,Soft Drinks/Sodas,walmart.ca,https://www.walmart.ca/en/ip/canada-dry-diet-ginger-ale-355-ml-cans-12-pack/6000001848435,,12 x 355 mL,Walmart.ca > Household Supplies & Pantry > Drinks > Soft Drinks > Other Soft Drinks,Canada Dry,"Canada Dry® Diet Ginger Ale 355 mL Cans, 12 Pack",SKU:10281459,UPC:6210000894,ID:6000001848435,Walmart Item #:9204235,$5.47,,,,$0.13/100ML,"Canada Dry Diet Ginger Ale is a genuine Canadian sugar free sparkling favourite with a crisp, clean, light and refreshing taste that is perfect to relax and unwind with.","100% natural flavour, caffeine free, sugar free and zero calories per serving
The  ideal can size for pairing with individual meals or snacks
Can be enjoyed while relaxing alone or share it with family and friends
Best savoured chilled for the ultimate refreshing beverage experience","[{""Flavour"":""Ginger Ale""},{""Singleserve"":""No""},{""Storage Type"":""Refrigerate""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""No egg,No fish,No milk,No mustard,No sesame,No shellfish,No soy,No sulfite,No wheat,No lactose,Kosher,No added sugars,Vegan-friendly,Vegetarian-friendly""}]",https://i5.walmartimages.ca/images/Enlarge/128/654/128654.jpg | https://i5.walmartimages.ca/images/Enlarge/114/507/6000200114507.jpg | https://i5.walmartimages.ca/images/Enlarge/865/4_2/128654_2.jpg | https://i5.walmartimages.ca/images/Enlarge/114/543/6000200114543.jpg | https://i5.walmartimages.ca/images/Enlarge/114/465/6000200114465.jpg | https://i5.walmartimages.ca/images/Enlarge/689/747/6000201689747.jpg | https://i5.walmartimages.ca/images/Enlarge/689/755/6000201689755.jpg | https://i5.walmartimages.ca/images/Enlarge/192/603/6000200192603.jpg | https://i5.walmartimages.ca/images/Enlarge/42_/nft/62100008942_NFT.jpg | https://i5.walmartimages.ca/images/Enlarge/42_/nft/62100008942_NFT.jpg,10,Sold by Walmart,"CARBONATED WATER, CITRIC ACID, SODIUM CITRATE, SODIUM BENZOATE, MALIC ACID,  ASPARTAME (82 mg/  355 mL CONTAINS PHENYLALANINE), NATURAL FLAVOUR, COLOUR, ACESULFAME POTASSIUM (34 mg/ 355 mL), CALCIUM DISODIUM EDTA.","No egg,No fish,No milk,No mustard,No sesame,No shellfish,No soy,No sulfite,No wheat,No lactose,Kosher,No added sugars,Vegan-friendly,Vegetarian-friendly",Add to Cart; Find in Store,5,4,,
Walmart Canada,Drinks,Soft Drinks/Sodas,walmart.ca,https://www.walmart.ca/en/ip/diet-pepsi-cola-710ml-bottles-6-pack/6000093210766,,6x710mL,Walmart.ca > Household Supplies & Pantry > Drinks > Soft Drinks > Diet Cola,Pepsi,"Diet Pepsi Cola, 710mL Bottles, 6 Pack",SKU:10210006,UPC:6900001066,ID:6000093210766,Walmart Item #:9238092,$3.97,,,,$0.09/100ML,"Diet Pepsi® soft drink is a bold, refreshing, robust cola, with zero calories. Perfect for parties, meals and celebrations big and small. The perfect party sidekick - this 6-pack of 710 mL bottles is ideal for sharing with family and friends.","•Crisp, refreshing, great tasting cola with zero calories.
•Perfect for any occasion or celebration.
•6-pack of 710 mL bottles is ideal for sharing with family and friends.
•","[{""Flavour"":""Cola""},{""Singleserve"":""No""},{""Storage Type"":""Shelf""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""No egg,No fish,No milk,No mustard,No sesame,No shellfish,No soy,No sulfite,No wheat,No lactose,Kosher,No added sugars,Vegan-friendly,Vegetarian-friendly""}]",https://i5.walmartimages.ca/images/Enlarge/191/622/191622.jpg | https://i5.walmartimages.ca/images/Enlarge/849/707/6000201849707.jpg | https://i5.walmartimages.ca/images/Enlarge/849/708/6000201849708.jpg | https://i5.walmartimages.ca/images/Enlarge/374/594/6000203374594.jpg | https://i5.walmartimages.ca/images/Enlarge/374/597/6000203374597.jpg | https://i5.walmartimages.ca/images/Enlarge/374/597/6000203374597.jpg,6,Sold by Walmart,"CARBONATED WATER, CARAMEL COLOUR, PHOSPHORIC ACID, ASPARTAME (124 mg/355 mL, CONTAINS PHENYLALANINE), SODIUM BENZOATE, CAFFEINE, NATURAL FLAVOUR, ACESULFAME POTASSIUM (32 mg/355 mL), CITRIC ACID, DIMETHYLPOLYSILOXANE","No egg,No fish,No milk,No mustard,No sesame,No shellfish,No soy,No sulfite,No wheat,No lactose,Kosher,No added sugars,Vegan-friendly,Vegetarian-friendly",Add to Cart; Find in Store,4.6,382,,
Walmart Canada,Frozen,Meatless Alternatives,walmart.ca,https://www.walmart.ca/en/ip/janes-pub-style-breaded-chicken-burgers/6000199788984,,700g,"Walmart.ca > Grocery > Frozen Food > Frozen Meat, Seafood & Alternatives > Frozen Chicken & Turkey",Janes,Janes Pub Style Breaded Chicken Burgers,SKU:6000199788985,UPC:6929912691,ID:6000199788984,Walmart Item #:31670681,$8.97,,,,$1.28/100GR,"Janes Pub Style Chicken Burgers are crispy on the outside and tender and juicy on the inside - perfectly shaped for a burger bun or open-faced waiting to be topped with your favourites.  These Janes Pub Style breaded chicken burgers are fully-cooked and easy to make – place in the oven and bake. Made with white meat, they contain no preservatives, artificial flavours or colours. For families on the go, just add a side vegetable or salad and dinner is on the table in less than 20 minutes. Sure to please the entire family, Janes Pub Style Chicken Burgers are absolutely delicious!","• Made with White Meat
• No Preservatives
• No artificial flavours or colours
• Zero Trans Fat
• Low in Saturated Fat
• Fully Cooked","[{""Product Type"":""Other""},{""Cut"":""Burgers""},{""Singleserve"":""No""},{""Storage Type"":""Frozen""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""N\/A""}]",https://i5.walmartimages.ca/images/Enlarge/512/704/6000200512704.jpg | https://i5.walmartimages.ca/images/Enlarge/512/707/6000200512707.jpg | https://i5.walmartimages.ca/images/Enlarge/620/761/6000200620761.jpg | https://i5.walmartimages.ca/images/Enlarge/564/709/6000203564709.jpg,4,Sold by Walmart,"Chicken Breast, Water, Toasted wheat crumbs, Canola oil, Whole grain wheat flour, Wheat flour, Modified corn starch, Soy protein isolate, Rice startch, Salt, Pea fibre, Sugar, Baking powder, Spices, Spice extracts, Natural flavour. May contain Egg.",N/A,Add to Cart; Find in Store,4.2,5,,2
Walmart Canada,Frozen,Meatless Alternatives,walmart.ca,https://www.walmart.ca/en/ip/lightlife-smart-bacon-vegan-bacon-strips/6000198587535,,142 g,"Walmart.ca > Grocery > Meat, Seafood & Alternatives > Tofu & Plant-Based Proteins",Lightlife,Lightlife Smart Bacon Vegan Bacon Strips,SKU:6000198587536,UPC:4345400041,ID:6000198587535,Walmart Item #:31586704,$3.77,,,,$3.77/1EA,"Crisp and tasty, Lightlife® Smart Bacon® Vegan Bacon Strips are a more responsible way to satisfy your bacon cravings. This plant-based bacon can be enjoyed alongside any of your favourite breakfast dishes, on top of a burger, or in any other meal you might otherwise use traditional bacon. Made with plant-based ingredients, Smart Bacon® vegan breakfast strips are a better-for-you soy meat substitute that you can feel good about serving your family. For over 40 years, the Lightlife® brand has been committed to creating delicious and nutritious plant-based meat alternatives and looking for ways to improve the impact we have on the planet.","PLANT-BASED BACON STRIPS: Smoky bacon flavour made with plant-based ingredients
CERTIFIED VEGAN: Delicious taste and texture without the guilt
VERSATILE: Enjoy the vegan bacon strips alongside breakfast dishes, on burgers and sandwiches, in salads, and more
MADE WITHOUT GMOS: Lightlife® brand foods are Non-GMO Project Verified
DRIVEN BY SUSTAINABILITY: The Lightlife® brand is part of a carbon neutral company","[{""Singleserve"":""No""},{""Storage Type"":""Refrigerate""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""Vegan""}]",https://i5.walmartimages.ca/images/Enlarge/931/424/6000199931424.jpg | https://i5.walmartimages.ca/images/Enlarge/492/570/6000203492570.jpg | https://i5.walmartimages.ca/images/Enlarge/492/576/6000203492576.jpg | https://i5.walmartimages.ca/images/Enlarge/492/566/6000203492566.jpg | https://i5.walmartimages.ca/images/Enlarge/492/566/6000203492566.jpg,5,Sold by Walmart,"water; wheat gluten, soy protein isolate, soy oil, soy protein product, salt, carrageenan, wheat flour, evaporated can sugar, sesame oil, red yeast rice powder, oleoresin paprika, vitamin and mineral blend, natural smoke flavour, autollyzed yeast extract, natural flavours (from vegetable sources)",Vegan,Not Sold;,3.9,7,,
Walmart Canada,Drinks,Coffee,walmart.ca,https://www.walmart.ca/en/ip/coffee-mate-original-powder-14-kg/6000145594312,,1400 GR,Walmart.ca > Household Supplies & Pantry > Drinks > Coffee > Coffee Whiteners,Coffee-Mate,COFFEE-MATE® Original Powder 1.4 kg,SKU:10298250,UPC:5000017394,ID:6000145594312,Walmart Item #:9279553,$8.97,,,,$0.01/1GR,"There’s nothing quite like a deliciously creamy tasting cup of coffee or tea with COFFEE-MATE® Original Powder (1.4 kg). Thanks to this classic COFFEE-MATE® powdered coffee enhancer it’s never been easier to create the perfect cup of velvety goodness any time of day. Plus, COFFEE-MATE® is lactose free. Now with an easy grip handle, COFFEE-MATE® has never been easier to pour. Plus, our new packaging is also recyclable! Fall in love with COFFEE-MATE®’s smooth & rich taste! Whether starting your day or taking a moment to recharge, the rich, creamy taste of COFFEE-MATE® Original is the perfect way to wake up your cup.","• Classic rich and creamy tasting COFFEE-MATE® creates the perfect cup of velvety goodness
• Around one teaspoon will transform your coffee and tea every time – morning, noon or night
• COFFEE-MATE® has been keeping your tea and coffee rich and creamy tasting since 1961
• Lactose free COFFEE-MATE® pairs perfectly with a cup of NESCAFE® instant coffee
• New recyclable package with an easy grip handle makes it even easier to pour","[{""Flavour"":""Unflavoured""},{""Product Type"":""Coffee Creamer""},{""Light"":""No""},{""Singleserve"":""No""},{""Storage Type"":""Shelf""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""No egg,No fish,No mustard,No sesame,No shellfish,No sulfite,No wheat,Vegetarian-friendly""}]",https://i5.walmartimages.ca/images/Enlarge/_81/668/81668.jpg | https://i5.walmartimages.ca/images/Enlarge/542/588/6000202542588.jpg | https://i5.walmartimages.ca/images/Enlarge/542/589/6000202542589.jpg | https://i5.walmartimages.ca/images/Enlarge/542/591/6000202542591.jpg | https://i5.walmartimages.ca/images/Enlarge/542/592/6000202542592.jpg | https://i5.walmartimages.ca/images/Enlarge/542/593/6000202542593.jpg | https://i5.walmartimages.ca/images/Enlarge/542/594/6000202542594.jpg | https://i5.walmartimages.ca/images/Enlarge/45_/nft/50000173945_NFT.jpg | https://i5.walmartimages.ca/images/Enlarge/45_/nft/50000173945_NFT.jpg,9,Sold by Walmart,"GLUCOSE SYRUP, HYDROGENATED VEGETABLE OIL (MAY CONTAIN COCONUT, PALM KERNEL AND/OR SOYBEAN OIL), SODIUM CASEINATE (A MILK DERIVATIVE), DIPOTASSIUM PHOSPHATE, SODIUM ALUMINUM SILICATE, MONOGLYCERIDES, ACETYLATED TARTARIC ACID\nESTERS OF MONO- AND DIGLYCERIDES, ARTIFICIAL FLAVOUR, COLOUR.","No egg,No fish,No mustard,No sesame,No shellfish,No sulfite,No wheat,Vegetarian-friendly",Add to Cart; Find in Store,4.1,97,,2
Walmart Canada,Frozen,Meatless Alternatives,walmart.ca,https://www.walmart.ca/en/ip/yves-veggie-chickn-nuggets/6000200373356,,,"Walmart.ca > Grocery > Meat, Seafood & Alternatives > Tofu & Plant-Based Proteins",Yves,Yves Veggie Chick'n Nuggets,SKU:6000200373357,UPC:6082201000,ID:6000200373356,Walmart Item #:30376393,$4.97,,,,,"Yves Plant Based Veggie Nuggets are a good source of fibre with no artificial colours, flavours, or Preservatives.  Non-GMO project verified, low in saturated fats and made in Canada.
to pick the best and freshest products to meet your expectations. Satisfaction guaranteed* or your money back!
*Terms and conditions apply. See the Online Grocery Help page at Walmart.ca for details.","Source of fibre with no artificial colours, flavours, or Preservatives.  Non-GMO project verified, low in saturated fats and made in Canada.","[{""Singleserve"":""No""},{""Storage Type"":""Refrigerate""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""""}]",https://i5.walmartimages.ca/images/Enlarge/616/608/6000201616608.jpg,1,Sold by Walmart,"Nuggets (water, textured soy protein, canola oil, textured wheat protein, wheat gluten, natural flavours, vinegar,  cellulose gum, soy protein, spices, yeast extract, salt, vitamin and mineral blend), Breading (toasted whole wheat crumbs), Canola oil, Batter (unbleached wheat flour, corn starch, corn flour, sea salt, canola oil, baking powder, guar gum), Vinegar. Contains: Soy, Wheat, Mustard.",,Add to Cart; Find in Store,5,1,,
Walmart Canada,Frozen,Meatless Alternatives,walmart.ca,https://www.walmart.ca/en/ip/great-value-chicken-strips/6000199547544,,800 g,"Walmart.ca > Grocery > Frozen Food > Frozen Meat, Seafood & Alternatives > Frozen Chicken & Turkey",Great Value,Great Value Chicken Strips,SKU:6000199547545,UPC:62891566965,ID:6000199547544,Walmart Item #:30563396,$4.97,,,,$0.62/100GR,"Great Value Chicken Strips are fully cooked, tender strips of chicken made with white meat in a crispy coating.","• Breaded chicken cutlettes
• Fully cooked
• Made with white meat
• Keep frozen
• Made in Canada
• Free from artificial flavours and colours","[{""Product Type"":""Other""},{""Cut"":""Strips""},{""Singleserve"":""No""},{""Storage Type"":""Frozen""},{""Walmart Exclusive"":""Yes""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""""}]",https://i5.walmartimages.ca/images/Enlarge/669/657/628915669657.jpg | https://i5.walmartimages.ca/images/Enlarge/965/7_1/628915669657_1.jpg | https://i5.walmartimages.ca/images/Enlarge/57_/nft/628915669657_NFT.jpg | https://i5.walmartimages.ca/images/Enlarge/57_/nft/628915669657_NFT.jpg,4,Sold by Walmart,"Chicken, water, toasted wheat crumbs with spices, toasted wheat crumbs, modified corn starch, soybean oil, enriched wheat flour, soy protein isolate, yellow corn flour, spices, potassium chloride, salt, wheat gluten, onion powder, baking powder, garlic powder, yeast extract, guar gum, sugar, flavour, vegetable oil (canola and/or sunflower), silicon dioxide. Contains: soy, wheat. May contain: sesame, milk, eggs, fish, mustard, sulphites.",,Add to Cart; Find in Store,2.3,4,,2
Walmart Canada,Frozen,Meatless Alternatives,walmart.ca,https://www.walmart.ca/en/ip/morningstar-farms-harvest-veggie-burger-268g/6000199459911,,"268g, 4 count","Walmart.ca > Grocery > Meat, Seafood & Alternatives > Tofu & Plant-Based Proteins",MorningStar Farms,"Morningstar Farms, Harvest Veggie Burger, 268g",SKU:6000199459912,UPC:6410012888,ID:6000199459911,Walmart Item #:30635189,$4.97,,,,$1.85/100GR,"These Harvest Burgers are filled with good things like mushrooms, water chestnuts, onion, carrots and red bell peppers. Build it up with your favourite toppings!","Per 1 veggie burger (67 g):
• Made with plant based ingredients
• High source of fibre
• Good source of protein (11 g per serving)
• Low saturated fat
• Trans fat free
• No artificial flavours or colours
• Source of 9 essential nutrients
• 5 g of whole grain per 67 g serving
• 110 calories","[{""Cut"":""Burgers""},{""Product Type"":""Other""},{""Storage Type"":""Frozen""},{""Lifestyle\/Dietary Need"":""No fish,No mustard,No sesame,No shellfish,No sulfite,No artificials,Kosher,Vegetarian-friendly""}]",https://i5.walmartimages.ca/images/Enlarge/482/704/6000199482704.jpg | https://i5.walmartimages.ca/images/Enlarge/482/706/6000199482706.jpg | https://i5.walmartimages.ca/images/Enlarge/482/707/6000199482707.jpg | https://i5.walmartimages.ca/images/Enlarge/482/708/6000199482708.jpg,4,Sold by Walmart,"WATER, CARROTS, ONIONS, SOY PROTEIN, DRIED EGG-WHITE, MUSHROOMS, WHOLE GRAIN OATS, WHEAT GLUTEN, WATER CHESTNUTS, VEGETABLE OIL, GREEN PEPPERS, MODIFIED MILK INGREDIENTS, SOY SAUCE (SOYBEANS, SALT, WHEAT), COOKED BROWN RICE (WATER, BROWN RICE), RED BELL PEPPERS, ONION POWDER, CORN STARCH, SUGAR, BLACK OLIVES, SALT, MALTODEXTRIN, SPICES, GARLIC POWDER, JALAPENO PEPPER, XANTHAN GUM, SEA SALT.  CONTAINS SOY, EGG, OAT, WHEAT AND MILK INGREDIENTS.","No fish,No mustard,No sesame,No shellfish,No sulfite,No artificials,Kosher,Vegetarian-friendly",Add to Cart; Find in Store,5,3,,
Walmart Canada,Frozen,Meatless Alternatives,walmart.ca,https://www.walmart.ca/en/ip/yves-veggie-chorizo-ground-sausage/6000202691555,,340 g - Plant Based,"Walmart.ca > Grocery > Meat, Seafood & Alternatives > Tofu & Plant-Based Proteins",Yves,Yves Veggie Chorizo Ground Sausage,SKU:6000202691556,UPC:6082201006,ID:6000202691555,Walmart Item #:30055079,$3.97,,,,,"Our Veggie Chorizo Ground Sausage is loaded with traditional Mexican flavours like warm spices, cinnamon and cloves.  Discover how our versatile blend can spice up your next taco Tuesday night.","Meat alternative,
Good source of protein,
Low in saturated fat and trans fat,
Cholesterol free,
No artificial flavours, colours or preservatives,
Source of fiber,
Non-GMO,
Made with Non-Genetically Engineered Ingredients,
Kosher,
Vegan,
Vegetarian,
Made in Canada","[{""Storage Type"":""Refrigerate""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""""}]",https://i5.walmartimages.ca/images/Enlarge/089/327/6000204089327.jpg | https://i5.walmartimages.ca/images/Enlarge/091/969/6000204091969.jpg,2,Sold by Walmart,"Water, Textured soy protein, Canola oil, Spices, Vinegar, Salt, Wheat starch, Natual flavour, Cane sugar, Guar gum, Yeast extract, Citric acid, Vitamin and mineral blend. Contains: Soy, Wheat, Mustard.",,Not Sold;,0,,,
Walmart Canada,Frozen,Meatless Alternatives,walmart.ca,https://www.walmart.ca/en/ip/sunrise-soya-foods-sunrise-medium-firm-tofu/6000195497491,,454 g,"Walmart.ca > Grocery > Meat, Seafood & Alternatives > Tofu & Plant-Based Proteins",Sunrise Soya Foods,Sunrise Soya Foods Sunrise Medium Firm Tofu,SKU:6000195497492,UPC:5786400001,ID:6000195497491,Walmart Item #:9442480,$1.97,,,,$1.97/1EA,"Sunrise medium firm tofu has a firm, yet smooth consistency and is a good source of calcium and a source of iron. Use it, either mashed or puréed, in salads, soups, dips, sauces, casseroles and cheesecakes.",,"[{""Storage Type"":""Refrigerate""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""No egg,No fish,No milk,No mustard,No sesame,No shellfish,No wheat,No lactose,No artificials,Kosher,No added sugars,Vegan-friendly,Vegetarian-friendly""}]",https://i5.walmartimages.ca/images/Enlarge/000/011/57864000011.jpg | https://i5.walmartimages.ca/images/Enlarge/001/1_9/57864000011_9.jpg | https://i5.walmartimages.ca/images/Enlarge/001/1_9/57864000011_9.jpg,3,Sold by Walmart,"Water, Soybeans (non-GMO), Calcium sulphate, Glucono-delta-lactone. Contains: Soy.","No egg,No fish,No milk,No mustard,No sesame,No shellfish,No wheat,No lactose,No artificials,Kosher,No added sugars,Vegan-friendly,Vegetarian-friendly",Add to Cart; Find in Store,5,1,,1
