Retailer,Category,Sub-Category,Domain,URL,Size,Product Hierarchy,Brand,Product Name,SKU,Reg. Price,Prime,Promo Tag,Each Price,Product Description,Product Details,# of Images,Nutrition,Lifestyle/Dietary Need,Image URLs,Promo Price
Loblaw's,Frozen,Pizzas,Loblaw.ca,https://www.loblaws.ca/deluxe-pizza-pockets/p/21085519_EA,300 g,Food > Frozen > Frozen Pizza,Mccain,Deluxe Pizza Pockets,21085519_EA,4.29 ea,,,1.43/100g,,"We loaded these with pepperoni made with natural ingredients, peppers, mushrooms and real mozzarella cheese for a taste everyone will love.",3,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		per 1 snack   (100 g)		
Serving Size EN		per 1 snack   (100 g)		
Serving Size EN		per 1 snack   (100 g)		
Calories		230 cal		
Calories		230 cal		
Calories		230 cal		
Total Fat		9 g		
Total Fat		9 g		
Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
Total Carbohydrate		28 g		
Total Carbohydrate		28 g		
Total Carbohydrate		28 g		
		Total Carbohydrate		28 g		
		Total Carbohydrate		28 g		
		Total Carbohydrate		28 g		
		Total Carbohydrate		28 g		
		Total Carbohydrate		28 g		
		Total Carbohydrate		28 g		
Protein		9 g		
Protein		9 g		
Protein		9 g		
				
				
				
Cholesterol		10 mg		
Cholesterol		10 mg		
Cholesterol		10 mg		
Sodium		420 mg		
Sodium		420 mg		
Sodium		420 mg		",,https://assets.shop.loblaws.ca/products/21085519/b2/en/front/21085519_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21085519/b2/en/angle/21085519_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21085519/b2/en/side/21085519_side_a06_@2.png,
Loblaw's,Frozen,Pizzas,Loblaw.ca,https://www.loblaws.ca/pizzeria-chicken-parmesan-pizza/p/21013928_EA,539 g,Food > Frozen > Frozen Pizza,Delissio,Pizzeria Chicken Parmesan Pizza,21013928_EA,6.99 ea,,MULTI,1.3/100g,,"Make family pizza night memorable and exciting with new DELISSIO Pizzeria Vintage Chicken Parmesan (539g). With diced tomatoes, marinara sauce, grilled chicken, and toasted bread crumbs, this delicious pizza delivers authentic taste, slice-after-slice.

- Authentic Vintage Pizzeria flavour
- Made with real ingredients
- Easy to bake",8,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		90 g		
Serving Size EN		90 g		
Serving Size EN		90 g		
Calories		190 cal		
Calories		190 cal		
Calories		190 cal		
Total Fat		6 g		
Total Fat		6 g		
Total Fat		6 g		
		Total Fat		6 g		
		Total Fat		6 g		
		Total Fat		6 g		
		Total Fat		6 g		
		Total Fat		6 g		
		Total Fat		6 g		
		Total Fat		6 g		
		Total Fat		6 g		
		Total Fat		6 g		
Total Carbohydrate		26 g		
Total Carbohydrate		26 g		
Total Carbohydrate		26 g		
		Total Carbohydrate		26 g		
		Total Carbohydrate		26 g		
		Total Carbohydrate		26 g		
		Total Carbohydrate		26 g		
		Total Carbohydrate		26 g		
		Total Carbohydrate		26 g		
Protein		9 g		
Protein		9 g		
Protein		9 g		
Potassium		0 mg		
Potassium		0 mg		
Potassium		0 mg		
				
				
				
Cholesterol		15 mg		
Cholesterol		15 mg		
Cholesterol		15 mg		
Sodium		420 mg		
Sodium		420 mg		
Sodium		420 mg		",,https://assets.shop.loblaws.ca/products/21013928/b2/en/front/21013928_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21013928/b2/en/angle/21013928_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21013928/b2/en/side/21013928_side_a06_@2.png| https://assets.shop.loblaws.ca/products/21013928/b2/en/back/21013928_back_a06_@2.png| https://assets.shop.loblaws.ca/products/21013928/b2/en/top/21013928_top_a06_@2.png| https://assets.shop.loblaws.ca/products/21013928/b2/en/closed/21013928_closed_a06_@2.png| https://assets.shop.loblaws.ca/products/21013928/b2/en/beauty/21013928_beauty_a06_@2.png| https://assets.shop.loblaws.ca/products/21013928/b2/en/brand/21013928_brand_a06_@2.png,
Loblaw's,Frozen,Pizzas,Loblaw.ca,https://www.loblaws.ca/stuffed-crust-4-cheese-pizza/p/21165332_EA,664 g,Food > Frozen > Frozen Pizza,Delissio,Stuffed Crust 4 Cheese Pizza,21165332_EA,7.99 ea,,,1.2/100g,,"An irresistible pizza, covered with cheese, and stuffed with even more cheese?! That’s right, DELISSIO Stuffed Crust 4 Cheese (664 g) pizza is the ultimate cheese-lover’s passion. Our signature pizza crust is stuffed full of real, mouth-watering cheese, and topped with 4 more cheeses – part skim pizza mozzarella, cheddar, asiago, and parmesan. Each crispy bite is stuffed with cheesy delight, and made with only the highest quality ingredients, it’s no wonder DELISSIO is the Most Trusted Frozen Pizza Brand in Canada*. The only thing you’ll be left wanting is more. It’s not delivery, it’s DELISSIO!

- With cheese baked into our delicious golden crust, this 4 cheese pizza is made with only the finest ingredients like part skim pizza mozzarella, cheddar, asiago, and parmesan

- Proudly prepared in Canada

- DELISSIO is the Most Trusted Frozen Pizza Brand in Canada*

- Topped with classic high quality ingredients for everyone on your list

- It’s easy to top with your own favourite ingredients for a truly customized pizza

- The only door you need to open is your oven. It’s not delivery, it’s DELISSIO!

- *BrandSpark International, Inc. 2017/2018",3,,,https://assets.shop.loblaws.ca/products/21165332/b2/en/front/21165332_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21165332/b2/en/angle/21165332_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21165332/b2/en/side/21165332_side_a06_@2.png,
Loblaw's,Frozen,Pizzas,Loblaw.ca,https://www.loblaws.ca/rising-crust-bacon-cheeseburger-pizza/p/20750954_EA,801 g,Food > Frozen > Frozen Pizza,Delissio,Rising Crust Bacon Cheeseburger Pizza,20750954_EA,6.99 ea,,MULTI,0.87/100g,,"There’s nothing quite like a classic rising crust pizza topped with your favourite ingredients. DELISSIO Rising Crust Pizza Bacon Cheeseburger (801 g) tops a high-rising, thick crust with seasoned beef, bacon, mozzarella, onion, and cheddar cheese – a blend of two delicious worlds! Whether treating yourself or pleasing a crowd, the soft and fluffy crust with a crispy outside makes every night an irresistible pizza night. Made with high quality ingredients, it’s no wonder DELISSIO is the Most Trusted Frozen Pizza Brand in Canada*. It’s easy to cook up a delish pizza that tastes just like delivery. It’s not delivery, It’s DELISSIO!; ;; ;•A classic, thick crust with a fluffy inside, topped with seasoned beef, bacon, mozzarella, onion, and cheddar cheeses; ;•Made with only quality ingredients, DELISSIO is the Most Trusted Frozen Pizza Brand in Canada*; ;•Quick and easy way to turn any night into a mouth-watering pizza night – perfect for a night in, pleasing the crowd, or a tasty appetizer; ;•Add your favourite ingredients for your own pizza personalization; ;•The only door you need to open is your oven. It’s not delivery, it’s DELISSIO!; ;•*BrandSpark International inc. 2017/2018",4,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		134 g		
Serving Size EN		134 g		
Serving Size EN		134 g		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Calories		340 cal		
Calories		340 cal		
Calories		340 cal		
Total Fat		14 g		
Total Fat		14 g		
Total Fat		14 g		
		Total Fat		14 g		
		Total Fat		14 g		
		Total Fat		14 g		
		Total Fat		14 g		
		Total Fat		14 g		
		Total Fat		14 g		
		Total Fat		14 g		
		Total Fat		14 g		
		Total Fat		14 g		
Total Carbohydrate		40 g		
Total Carbohydrate		40 g		
Total Carbohydrate		40 g		
		Total Carbohydrate		40 g		
		Total Carbohydrate		40 g		
		Total Carbohydrate		40 g		
		Total Carbohydrate		40 g		
		Total Carbohydrate		40 g		
		Total Carbohydrate		40 g		
Protein		15 g		
Protein		15 g		
Protein		15 g		
Potassium		0 mg		
Potassium		0 mg		
Potassium		0 mg		
				
				
				
Cholesterol		25 mg		
Cholesterol		25 mg		
Cholesterol		25 mg		
Sodium		870 mg		
Sodium		870 mg		
Sodium		870 mg		",,https://assets.shop.loblaws.ca/products/20750954/b2/en/front/20750954_front_a06_@2.png| https://assets.shop.loblaws.ca/products/20750954/b2/en/angle/20750954_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/20750954/b2/en/side/20750954_side_a06_@2.png| https://assets.shop.loblaws.ca/products/20750954/b2/en/back/20750954_back_a06_@2.png,
Loblaw's,Frozen,Pizzas,Loblaw.ca,https://www.loblaws.ca/giuseppe-thin-crust-parisian-pizza/p/20904664_EA,482 g,Food > Frozen > Frozen Pizza,Dr Oetker,Giuseppe Thin Crust Parisian Pizza,20904664_EA,5.99 ea,,,1.24/100g,,"Giuseppe Thin Crust Parisian:; ;Starting with a creamy Béchamel sauce, this pizza is topped with seasoned, marinated chicken, Portobello mushrooms, spinach and bacon.",3,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		per 1/5 pizza  (96 g)		
Serving Size EN		per 1/5 pizza  (96 g)		
Serving Size EN		per 1/5 pizza  (96 g)		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Calories		210 cal		
Calories		210 cal		
Calories		210 cal		
Total Fat		8 g		
Total Fat		8 g		
Total Fat		8 g		
		Total Fat		8 g		
		Total Fat		8 g		
		Total Fat		8 g		
		Total Fat		8 g		
		Total Fat		8 g		
		Total Fat		8 g		
		Total Fat		8 g		
		Total Fat		8 g		
		Total Fat		8 g		
Total Carbohydrate		22 g		
Total Carbohydrate		22 g		
Total Carbohydrate		22 g		
		Total Carbohydrate		22 g		
		Total Carbohydrate		22 g		
		Total Carbohydrate		22 g		
		Total Carbohydrate		22 g		
		Total Carbohydrate		22 g		
		Total Carbohydrate		22 g		
Protein		12 g		
Protein		12 g		
Protein		12 g		
				
				
				
Cholesterol		20 mg		
Cholesterol		20 mg		
Cholesterol		20 mg		
Sodium		500 mg		
Sodium		500 mg		
Sodium		500 mg		",,https://assets.shop.loblaws.ca/products/20904664/b2/en/front/20904664_front_a06_@2.png| https://assets.shop.loblaws.ca/products/20904664/b2/en/angle/20904664_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/20904664/b2/en/side/20904664_side_a06_@2.png,
Loblaw's,Frozen,Pizzas,Loblaw.ca,https://www.loblaws.ca/crispy-pan-hawaiian-pizza/p/21360889_EA,572 g,Food > Frozen > Frozen Pizza,Delissio,Crispy Pan Hawaiian Pizza,21360889_EA,7.99 ea,,,1.4/100g,,"Dig into edge-to-edge cheesy pizza deliciousness with each slice of DELISSIO Crispy Pan Pizza, Hawaiian (572 g). Each bite is loaded with high-quality ingredients for a hearty, fresh-baked taste, including cheese, pineapple, and ham – the ultimate pizza flavour combination of sweet and salty. DELISSIO Crispy Pan Pizza cooks in its own pan, giving it that perfect crispy and caramelized crunchy outside with a rich, tender inside for extra indulgence. Since it's ready to bake in its own pan, all you need to do is slide this frozen pizza into the oven and then enjoy the perfect snack or meal for a family dinner! IT'S NOT DELIVERY, IT'S DELISSIO!

- Crispy pan pizza, loaded with cheese, pineapple, and ham topping, all ready to bake in its own pan
- The irresistible crust is crunchy on the outside and tender on the inside
- Made with high-quality ingredients for a truly fresh-baked taste – feel free to add your own favourite ingredients on top before baking!
- Cooking is simple - just slide it in the oven and follow the package's instructions
- IT'S NOT DELIVERY, IT'S DELISSIO!",6,,,https://assets.shop.loblaws.ca/products/21360889/b2/en/front/21360889_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21360889/b2/en/angle/21360889_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21360889/b2/en/side/21360889_side_a06_@2.png| https://assets.shop.loblaws.ca/products/21360889/b2/en/back/21360889_back_a06_@2.png| https://assets.shop.loblaws.ca/products/21360889/b2/en/top/21360889_top_a06_@2.png| https://assets.shop.loblaws.ca/products/21360889/b2/en/closed/21360889_closed_a06_@2.png,
Loblaw's,Frozen,Pizzas,Loblaw.ca,https://www.loblaws.ca/pizza-pops-deluxe/p/20301391003_EA,400 g,Food > Frozen > Frozen Pizza,Pillsbury,"Pizza Pops, Deluxe",20301391003_EA,3.99 ea,,,1/100g,,"Contains 4 pizza pops.
Pizza posp with pepperoni, green peppers & mushrooms.",3,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		per 1 pizza snack (100 g)		
Serving Size EN		per 1 pizza snack (100 g)		
Serving Size EN		per 1 pizza snack (100 g)		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Calories		250 cal		
Calories		250 cal		
Calories		250 cal		
Total Fat		11 g		
Total Fat		11 g		
Total Fat		11 g		
		Total Fat		11 g		
		Total Fat		11 g		
		Total Fat		11 g		
		Total Fat		11 g		
		Total Fat		11 g		
		Total Fat		11 g		
		Total Fat		11 g		
		Total Fat		11 g		
		Total Fat		11 g		
Total Carbohydrate		34 g		
Total Carbohydrate		34 g		
Total Carbohydrate		34 g		
		Total Carbohydrate		34 g		
		Total Carbohydrate		34 g		
		Total Carbohydrate		34 g		
		Total Carbohydrate		34 g		
		Total Carbohydrate		34 g		
		Total Carbohydrate		34 g		
Protein		6 g		
Protein		6 g		
Protein		6 g		
				
				
				
Cholesterol		5 mg		
Cholesterol		5 mg		
Cholesterol		5 mg		
Sodium		550 mg		
Sodium		550 mg		
Sodium		550 mg		",,https://assets.shop.loblaws.ca/products/20301391003/b2/en/front/20301391003_front_a06_@2.png| https://assets.shop.loblaws.ca/products/20301391003/b2/en/angle/20301391003_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/20301391003/b2/en/side/20301391003_side_a06_@2.png,
Loblaw's,Frozen,Pizzas,Loblaw.ca,https://www.loblaws.ca/pizza-snack-pepperoni/p/20772560001_EA,496 g,Food > Frozen > Frozen Pizza,Michelina,"Pizza Snack, Pepperoni",20772560001_EA,4.79 ea,,,0.97/100g,,"Contains appox. 35 pieces.
Pepperoni pizza filling in a golden crust.",1,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		per 5 pieces  (71 g) servings per container 7		
Serving Size EN		per 5 pieces  (71 g) servings per container 7		
Serving Size EN		per 5 pieces  (71 g) servings per container 7		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Calories		180 cal		
Calories		180 cal		
Calories		180 cal		
Total Fat		9 g		
Total Fat		9 g		
Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
Total Carbohydrate		19 g		
Total Carbohydrate		19 g		
Total Carbohydrate		19 g		
		Total Carbohydrate		19 g		
		Total Carbohydrate		19 g		
		Total Carbohydrate		19 g		
		Total Carbohydrate		19 g		
		Total Carbohydrate		19 g		
		Total Carbohydrate		19 g		
Protein		7 g		
Protein		7 g		
Protein		7 g		
				
				
				
Cholesterol		10 mg		
Cholesterol		10 mg		
Cholesterol		10 mg		
Sodium		380 mg		
Sodium		380 mg		
Sodium		380 mg		",,https://assets.shop.loblaws.ca/products/20772560001/b2/en/front/20772560001_front_a06_@2.png,
Loblaw's,Frozen,Pizzas,Loblaw.ca,https://www.loblaws.ca/pizza-oggi-quattro-formaggi/p/21044357_EA,450 g,Food > Frozen > Frozen Pizza,Pasta Oggi,Pizza Oggi Quattro Formaggi,21044357_EA,9.99 ea,,MULTI,2.22/100g,,,1,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		per 1 slice  (75 g)		
Serving Size EN		per 1 slice  (75 g)		
Serving Size EN		per 1 slice  (75 g)		
House Hold Serving Size		1.0 slice		
House Hold Serving Size		1.0 slice		
House Hold Serving Size		1.0 slice		
Calories		150 cal		
Calories		150 cal		
Calories		150 cal		
Total Fat		3.0 g		
Total Fat		3.0 g		
Total Fat		3.0 g		
		Total Fat		3.0 g		
		Total Fat		3.0 g		
		Total Fat		3.0 g		
		Total Fat		3.0 g		
		Total Fat		3.0 g		
		Total Fat		3.0 g		
		Total Fat		3.0 g		
		Total Fat		3.0 g		
		Total Fat		3.0 g		
Total Carbohydrate		25 g		
Total Carbohydrate		25 g		
Total Carbohydrate		25 g		
		Total Carbohydrate		25 g		
		Total Carbohydrate		25 g		
		Total Carbohydrate		25 g		
		Total Carbohydrate		25 g		
		Total Carbohydrate		25 g		
		Total Carbohydrate		25 g		
Protein		5 g		
Protein		5 g		
Protein		5 g		
Potassium		100 mg		
Potassium		100 mg		
Potassium		100 mg		
				
				
				
Cholesterol		10 mg		
Cholesterol		10 mg		
Cholesterol		10 mg		
Sodium		370 mg		
Sodium		370 mg		
Sodium		370 mg		",,https://assets.shop.loblaws.ca/products/21044357/b2/en/front/21044357_front_a06_@2.png,
Loblaw's,Frozen,Pizzas,Loblaw.ca,https://www.loblaws.ca/pizza-bites-pepperoni/p/20972958_EA,693 g,Food > Frozen > Frozen Pizza,Pillsbury,Pizza Bites Pepperoni,20972958_EA,5.99 ea,,MULTI,0.86/100g,,"Bite-sized pizza goodness for a serious way to satisfy your pizza craving! Packed with pizza goodness for a serious way to satisfy everyone’s pizza craving! Serve it at any get together or party!

- Less time in the kitchen means more time with family!
- The perfect after-school snack for kids!
- Ready in minutes!
- Available in 2 classic pizza flavours: Cheese and Pepperoni
- Want more pizza goodness? Also try our line of Pizza Pops",3,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		per 7 pizza snacks (97 g)		
Serving Size EN		per 7 pizza snacks (97 g)		
Serving Size EN		per 7 pizza snacks (97 g)		
Calories		240 cal		
Calories		240 cal		
Calories		240 cal		
Total Fat		9 g		
Total Fat		9 g		
Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
Total Carbohydrate		33 g		
Total Carbohydrate		33 g		
Total Carbohydrate		33 g		
		Total Carbohydrate		33 g		
		Total Carbohydrate		33 g		
		Total Carbohydrate		33 g		
		Total Carbohydrate		33 g		
		Total Carbohydrate		33 g		
		Total Carbohydrate		33 g		
Protein		8 g		
Protein		8 g		
Protein		8 g		
				
				
				
Cholesterol		10 mg		
Cholesterol		10 mg		
Cholesterol		10 mg		
Sodium		400 mg		
Sodium		400 mg		
Sodium		400 mg		",,https://assets.shop.loblaws.ca/products/20972958/b2/en/front/20972958_front_a06_@2.png| https://assets.shop.loblaws.ca/products/20972958/b2/en/angle/20972958_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/20972958/b2/en/side/20972958_side_a06_@2.png,
Loblaw's,Frozen,Pizzas,Loblaw.ca,https://www.loblaws.ca/giuseppe-pizza-hawaiian/p/21106359_EA,730 g,Food > Frozen > Frozen Pizza,Dr Oetker,Giuseppe Pizza Hawaiian,21106359_EA,5.99 ea,,,0.82/100g,,This classic is loaded with pineapple and large pieces of ham on a bed of delicious mozzarella cheese.,3,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		per 1/6 pizza  (122 g)		
Serving Size EN		per 1/6 pizza  (122 g)		
Serving Size EN		per 1/6 pizza  (122 g)		
Calories		240 cal		
Calories		240 cal		
Calories		240 cal		
Total Fat		6 g		
Total Fat		6 g		
Total Fat		6 g		
		Total Fat		6 g		
		Total Fat		6 g		
		Total Fat		6 g		
		Total Fat		6 g		
		Total Fat		6 g		
		Total Fat		6 g		
		Total Fat		6 g		
		Total Fat		6 g		
		Total Fat		6 g		
Total Carbohydrate		37 g		
Total Carbohydrate		37 g		
Total Carbohydrate		37 g		
		Total Carbohydrate		37 g		
		Total Carbohydrate		37 g		
		Total Carbohydrate		37 g		
		Total Carbohydrate		37 g		
		Total Carbohydrate		37 g		
		Total Carbohydrate		37 g		
Protein		10 g		
Protein		10 g		
Protein		10 g		
				
				
				
Cholesterol		15 mg		
Cholesterol		15 mg		
Cholesterol		15 mg		
Sodium		540 mg		
Sodium		540 mg		
Sodium		540 mg		",,https://assets.shop.loblaws.ca/products/21106359/b2/en/front/21106359_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21106359/b2/en/angle/21106359_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21106359/b2/en/side/21106359_side_a06_@2.png,
Loblaw's,Frozen,Pizzas,Loblaw.ca,https://www.loblaws.ca/singles-meat-lovers-pizza/p/21237429_EA,374 g,Food > Frozen > Frozen Pizza,Delissio,Singles Meat Lovers Pizza,21237429_EA,4.99 ea,,MULTI,1.33/100g,,"There's no fighting over the last slice with these personal-sized pizzas. New DELISSIO Singles Meat Lovers Pizzas are 2 individual-sized pizzas packed with big taste. Each pizza is loaded with all the ingredients you crave :pepperoni, cooked Italian sausage, and ham topped over a traditional golden crust. It may be small, but it sure packs a mighty punch. Plus, It's prepared with pride, with quality ingredients, right here in Canada. It's NOT DELIVERY. It's DELISSIO!

- Two individual-sized pizzas topped with pepperoni, cooked Italian sausage, and ham
- DELISSIO Singles Meat Lovers Pizzas are made with only high-quality ingredients
- Proudly prepared in Canada
- Small, but packs a mighty, traditional pizza punch
- It's NOT DELIVERY. It's DELISSIO!",3,,,https://assets.shop.loblaws.ca/products/21237429/b2/en/front/21237429_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21237429/b2/en/angle/21237429_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21237429/b2/en/side/21237429_side_a06_@2.png,
Loblaw's,Frozen,Pizzas,Loblaw.ca,https://www.loblaws.ca/vintage-pizzeria-deluxe-pizza/p/20752864_EA,604 g,Food > Frozen > Frozen Pizza,Delissio,Vintage Pizzeria Deluxe Pizza,20752864_EA,6.99 ea,,MULTI,1.16/100g,,"There’s nothing quite like true Italian pizza. Inspired by their passion for quality ingredients and traditional recipes, we’re proud to present DELISSIO Vintage Pizzeria Deluxe Pizza (604 g). Each bite is loaded with all the good stuff - thin-sliced pepperoni, the finest tomato sauce, Italian sausage, bell peppers, onions, and creamy grated cheese on a crisp pizzeria-style crust. This high regard for only the best ingredients ensures that each slice will taste like it was delivered from Italy. Although, for this delicious pizza, the only door you’ll be opening is your oven. It’s not delivery, it’s DELISSIO!

- Italian-inspired, fully-loaded recipe using quality, thin-sliced pepperoni, the finest tomato sauce, Italian sausage, bell peppers, onions, and creamy grated cheese on a pizzeria-style crust
- Great on the BBQ for a summertime pizza night
- Easy to bake: just follow the simple instructions on the back of the packaging
- Made with only high-quality ingredients for a truly fresh-baked taste
- Contains no artificial flavours – only pure tastiness",9,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		per 1/6 pizza  (101 g)		
Serving Size EN		per 1/6 pizza  (101 g)		
Serving Size EN		per 1/6 pizza  (101 g)		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Calories		230 cal		
Calories		230 cal		
Calories		230 cal		
Total Fat		10 g		
Total Fat		10 g		
Total Fat		10 g		
		Total Fat		10 g		
		Total Fat		10 g		
		Total Fat		10 g		
		Total Fat		10 g		
		Total Fat		10 g		
		Total Fat		10 g		
		Total Fat		10 g		
		Total Fat		10 g		
		Total Fat		10 g		
Total Carbohydrate		26 g		
Total Carbohydrate		26 g		
Total Carbohydrate		26 g		
		Total Carbohydrate		26 g		
		Total Carbohydrate		26 g		
		Total Carbohydrate		26 g		
		Total Carbohydrate		26 g		
		Total Carbohydrate		26 g		
		Total Carbohydrate		26 g		
Protein		10 g		
Protein		10 g		
Protein		10 g		
				
				
				
Cholesterol		20 mg		
Cholesterol		20 mg		
Cholesterol		20 mg		
Sodium		550 mg		
Sodium		550 mg		
Sodium		550 mg		",,https://assets.shop.loblaws.ca/products/20752864/b2/en/front/20752864_front_a06_@2.png| https://assets.shop.loblaws.ca/products/20752864/b2/en/angle/20752864_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/20752864/b2/en/side/20752864_side_a06_@2.png| https://assets.shop.loblaws.ca/products/20752864/b2/en/back/20752864_back_a06_@2.png| https://assets.shop.loblaws.ca/products/20752864/b2/en/top/20752864_top_a06_@2.png| https://assets.shop.loblaws.ca/products/20752864/b2/en/open/20752864_open_a06_@2.png| https://assets.shop.loblaws.ca/products/20752864/b2/en/closed/20752864_closed_a06_@2.png| https://assets.shop.loblaws.ca/products/20752864/b2/en/beauty/20752864_beauty_a06_@2.png| https://assets.shop.loblaws.ca/products/20752864/b2/en/brand/20752864_brand_a06_@2.png,
Loblaw's,Frozen,Pizzas,Loblaw.ca,https://www.loblaws.ca/momenti-cheese-pizza/p/21359542_EA,160 g,Food > Frozen > Frozen Pizza,Dr Oetker,Momenti Cheese Pizza,21359542_EA,3.99 ea,,MULTI,2.49/100g,,,2,,,https://assets.shop.loblaws.ca/products/21359542/b2/en/front/21359542_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21359542/b2/en/angle/21359542_angle_a06_@2.png,
Loblaw's,Frozen,Pizzas,Loblaw.ca,https://www.loblaws.ca/mike-s-stuffed-crust-pizza-bacon-pepperoni/p/21125002_EA,925 g,Food > Frozen > Frozen Pizza,Mikes,Mike's Stuffed Crust Pizza Bacon & Pepperoni,21125002_EA,9.29 ea,,,1/100g,,,1,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		112 g		
Serving Size EN		112 g		
Serving Size EN		112 g		
House Hold Serving Size		1.0 pizza(s)		
House Hold Serving Size		1.0 pizza(s)		
House Hold Serving Size		1.0 pizza(s)		
Calories		290 cal		
Calories		290 cal		
Calories		290 cal		
Total Fat		14 g		
Total Fat		14 g		
Total Fat		14 g		
		Total Fat		14 g		
		Total Fat		14 g		
		Total Fat		14 g		
		Total Fat		14 g		
		Total Fat		14 g		
		Total Fat		14 g		
		Total Fat		14 g		
		Total Fat		14 g		
		Total Fat		14 g		
Total Carbohydrate		29 g		
Total Carbohydrate		29 g		
Total Carbohydrate		29 g		
		Total Carbohydrate		29 g		
		Total Carbohydrate		29 g		
		Total Carbohydrate		29 g		
		Total Carbohydrate		29 g		
		Total Carbohydrate		29 g		
		Total Carbohydrate		29 g		
Protein		13 g		
Protein		13 g		
Protein		13 g		
Potassium		150 mg		
Potassium		150 mg		
Potassium		150 mg		
				
				
				
Cholesterol		30 mg		
Cholesterol		30 mg		
Cholesterol		30 mg		
Sodium		810 mg		
Sodium		810 mg		
Sodium		810 mg		",,https://assets.shop.loblaws.ca/products/21125002/b2/en/front/21125002_front_a06_@2.png,
